timestamp,Scrambling Code Index,Power (dBm),SNR (dB),Freq Offset (Hz)Demod Lock,Demod Acq Time (sec),Bert Lock,Bert Total Bit Count,Bert Total Bit Error,Bit Error Rate
2017-02-03T08:23:51.118697,741,-51.52765701060892,7.851171007016519,-5494164.777777778,True,0.25,True,32546136,0
2017-02-03T08:23:59.007148,742,-51.34330775564902,7.594645443299876,-5494097.0,True,0.25,True,33257152,0
2017-02-03T08:24:06.907600,743,-51.343315401431425,8.013474660063574,-5494105.222222222,True,0.25,True,33243688,0
2017-02-03T08:24:14.809052,744,-51.33665641461103,7.703351277993532,-5494122.333333333,True,0.25,True,33670048,0
2017-02-03T08:24:22.709504,745,-51.31332309439141,7.656649677011283,-5494139.444444444,True,0.25,True,33243688,0
2017-02-03T08:24:30.588954,746,-51.32122572894163,7.830008628069592,-5494188.0,True,0.25,True,29952488,0
2017-02-03T08:24:38.510407,747,-51.31326942061773,7.83783100858977,-5494173.0,True,0.25,True,33626664,0
2017-02-03T08:24:46.411859,748,-51.321099738390785,7.886712692065199,-5494207.0,True,0.25,True,33626664,0
2017-02-03T08:24:54.290310,749,-51.34,7.6418643698769015,-5494130.75,True,0.25,True,29916768,0
2017-02-03T08:25:02.186762,750,-51.53329348275257,7.823833153215118,-5494025.5,True,0.25,True,30550888,0
2017-02-03T08:25:10.088214,751,-51.33,7.651451224754484,-5494216.5,True,0.25,True,30064744,0
2017-02-03T08:25:18.013667,752,-51.336648780583516,7.867848697200614,-5494172.888888889,True,0.25,True,33713432,0
2017-02-03T08:25:25.912119,753,-51.34665641461102,7.628930037769428,-5494240.777777778,True,0.25,True,33713432,0
2017-02-03T08:25:33.791569,754,-51.321231487005136,7.590172073903162,-5494126.125,True,0.25,True,29952488,0
2017-02-03T08:25:41.674020,755,-51.32248054958062,7.748924511577776,-5494159.25,True,0.25,True,30759016,0
2017-02-03T08:25:49.561471,756,-51.33748059431525,7.769545215373307,-5494197.25,True,0.25,True,31502344,0
2017-02-03T08:25:57.445922,757,-51.53950728997174,8.027851392139336,-5494164.444444444,True,0.25,True,32132160,0
2017-02-03T08:26:05.360375,758,-51.52234295392782,7.718506997807891,-5494102.25,True,0.25,True,31575648,0
2017-02-03T08:26:13.246826,759,-51.33,7.841171101030846,-5494249.222222222,True,0.25,True,31873224,0
2017-02-03T08:26:21.159279,760,-51.33998848708471,7.572060949263836,-5494169.0,True,0.25,True,31577144,0
2017-02-03T08:26:29.064731,761,-51.52505791093374,7.560411690003272,-5494245.0,True,0.25,True,31448488,0
2017-02-03T08:26:36.945181,762,-51.3488775200474,7.564881056329784,-5494333.888888889,True,0.25,True,32003504,0
2017-02-03T08:26:44.861634,763,-51.349999999999994,7.934083426545223,-5494187.875,True,0.25,True,31660920,0
2017-02-03T08:26:52.747085,764,-51.53115098724791,7.801355828489193,-5494156.333333333,True,0.25,True,32217432,0
2017-02-03T08:27:00.634536,765,-51.33331540143143,7.801168590623789,-5494274.555555556,True,0.25,True,32516632,0
2017-02-03T08:27:08.530988,766,-51.34554758921469,8.003208893068903,-5494223.777777778,True,0.25,True,32464968,0
2017-02-03T08:27:16.421439,767,-51.336648780583516,7.877813002105163,-5494156.111111111,True,0.25,True,33508096,0
2017-02-03T08:27:24.321891,768,-51.33664107589131,7.725640433958033,-5494181.666666667,True,0.25,True,33674440,0
2017-02-03T08:27:32.222343,769,-51.34,7.819464241655247,-5494105.444444444,True,0.25,True,33029760,0
2017-02-03T08:27:40.132796,770,-51.33665641461103,7.6257309123299875,-5494215.444444444,True,0.25,True,32772448,0
2017-02-03T08:27:48.023247,771,-51.35108949025578,7.6498965363691385,-5494173.222222222,True,0.25,True,33511880,0
2017-02-03T08:27:55.900697,772,-51.314974095969205,7.753856278254903,-5494188.0,True,0.25,True,30078056,0
2017-02-03T08:28:03.783148,773,-51.34122572894163,7.792519392468141,-5494216.25,True,0.25,True,30722928,0
2017-02-03T08:28:11.671600,774,-51.34499137193518,7.8652897682193,-5494245.125,True,0.25,True,31448488,0
2017-02-03T08:28:19.568051,775,-51.518698904900276,7.747813180699303,-5494159.5,True,0.25,True,31210624,0
2017-02-03T08:28:27.455502,776,-51.535349606472636,7.870304783216897,-5494130.777777778,True,0.25,True,32090272,0
2017-02-03T08:28:35.355954,777,-51.55768005410225,7.791961265954645,-5494223.888888889,True,0.25,True,31855648,0
2017-02-03T08:28:43.268407,778,-51.342494968891,7.756421991315827,-5494178.25,True,0.25,True,31619032,0
2017-02-03T08:28:51.157858,779,-51.3422176793331,8.065559053084021,-5494156.111111111,True,0.25,True,31961616,0
2017-02-03T08:28:59.070311,780,-51.33748921078222,7.803093607314837,-5494169.0,True,0.25,True,31619032,0
2017-02-03T08:29:06.959762,781,-51.35664878058351,7.957667916786323,-5494130.333333333,True,0.25,True,32045392,0
2017-02-03T08:29:14.873214,782,-51.33246332331022,7.84941531210548,-5494149.75,True,0.25,True,31662416,0
2017-02-03T08:29:22.756665,783,-51.356656414611024,7.853999110381775,-5089268.777777778,True,0.25,True,32215712,0
2017-02-03T08:29:30.644116,784,-51.35774506629795,7.703612576678075,-5494164.777777778,True,0.25,True,32773944,0
2017-02-03T08:29:38.557569,785,-51.54114298347292,7.8495515145982155,-5494113.888888889,True,0.25,True,32018872,0
2017-02-03T08:29:46.461021,786,-51.34330775564902,7.920281976453945,-5494173.222222222,True,0.25,True,31831464,0
2017-02-03T08:29:54.345472,787,-51.34332309439141,7.77131168243087,-5494189.666666667,True,0.25,True,32387976,0
2017-02-03T08:30:02.245924,788,-51.34330775564902,7.985589648914532,-5494203.0,True,0.25,True,32367248,0
2017-02-03T08:30:10.159377,789,-51.35995394835918,7.665926862397425,-5494181.666666667,True,0.25,True,32302704,0
2017-02-03T08:30:18.046828,790,-51.540677478940104,7.8027553854454546,-5494155.888888889,True,0.25,True,32727440,0
2017-02-03T08:30:25.931279,791,-51.35331540143142,8.148745226738944,-5494122.444444444,True,0.25,True,32977080,0
2017-02-03T08:30:33.810729,792,-51.35748059431525,7.712620336796755,-5494168.75,True,0.25,True,29952488,0
2017-02-03T08:30:41.697180,793,-51.349999999999994,7.80144836594185,-5494092.75,True,0.25,True,30764816,0
2017-02-03T08:30:49.581631,794,-51.35748921078222,7.790170152261874,-5494226.0,True,0.25,True,31309640,0
2017-02-03T08:30:57.463082,795,-51.346648780583514,7.969494931070949,-5494190.111111111,True,0.25,True,31961616,0
2017-02-03T08:31:05.347533,796,-51.34664107589131,7.787586532242465,-5493986.444444444,True,0.25,True,32687176,0
2017-02-03T08:31:13.251985,797,-51.52765704595477,7.646601220586065,-5494164.555555556,True,0.25,True,32473248,0
2017-02-03T08:31:21.135436,798,-51.540677478940104,7.908717615397675,-5494317.0,True,0.25,True,32986376,0
2017-02-03T08:31:29.036888,799,-51.34330775564902,7.764929447172984,-5494079.888888889,True,0.25,True,33084312,0
2017-02-03T08:31:36.928340,800,-51.52599006314749,7.942090449460672,-5494168.75,True,0.25,True,29933320,0
2017-02-03T08:31:44.816791,801,-51.367489210782225,7.889137811403124,-5494259.625,True,0.25,True,30336960,0
2017-02-03T08:31:52.718243,802,-51.34499137193518,7.698694977598352,-5494111.75,True,0.25,True,30045808,0
2017-02-03T08:32:00.614694,803,-51.349999999999994,7.8113346248497795,-5494111.625,True,0.25,True,30012328,0
2017-02-03T08:32:08.502145,804,-51.5349593349498,7.894704192268255,-5494178.5,True,0.25,True,30876152,0
2017-02-03T08:32:16.386596,805,-51.35623864737706,7.793867701325902,-5494178.5,True,0.25,True,31213704,0
2017-02-03T08:32:24.270047,806,-51.34554758921469,7.741155625149321,-5494207.0,True,0.25,True,31876344,0
2017-02-03T08:32:32.171499,807,-51.33331540143143,7.649976412008561,-5494088.444444444,True,0.25,True,31791072,0
2017-02-03T08:32:40.056950,808,-51.34443649167953,7.9712611900961345,-5494299.888888889,True,0.25,True,32703568,0
2017-02-03T08:32:47.941401,809,-51.34664107589131,7.58393631461575,-5494198.555555556,True,0.25,True,33212272,0
2017-02-03T08:32:55.818852,810,-51.52505791093374,7.679549419414129,-5494111.5,True,0.25,True,29995872,0
2017-02-03T08:33:03.691302,811,-51.35122572894163,7.69881451828949,-5494140.5,True,0.25,True,31064016,0
2017-02-03T08:33:11.586754,812,-51.349999999999994,7.755167817604746,-5494022.375,True,0.25,True,31191176,0
2017-02-03T08:33:19.474205,813,-51.34330775564902,7.74450587714817,-5494215.444444444,True,0.25,True,32046888,0
2017-02-03T08:33:27.359656,814,-51.3499077557029,7.7017515992499685,-5494181.666666667,True,0.25,True,32557144,0
2017-02-03T08:33:35.259108,815,-51.36330775564903,7.897341727582522,-5493986.333333333,True,0.25,True,32474744,0
2017-02-03T08:33:43.156559,816,-51.36108949025578,8.016694840128697,-5494198.111111111,True,0.25,True,32524840,0
2017-02-03T08:33:51.045011,817,-51.34996165308748,7.74567062502343,-5494131.0,True,0.25,True,33370848,0
2017-02-03T08:33:58.947463,818,-51.336648780583516,7.807209024981136,-5494130.777777778,True,0.25,True,32901104,0
2017-02-03T08:34:06.817913,819,-51.53773469726288,7.75578683695899,-5494178.5,True,0.25,True,29956912,0
2017-02-03T08:34:14.695363,820,-51.36623864737706,7.847565409183685,-5493978.125,True,0.25,True,31107400,0
2017-02-03T08:34:22.606816,821,-51.54139476051859,7.782895630816519,-5494159.25,True,0.25,True,31192672,0
2017-02-03T08:34:30.507268,822,-51.33748059431525,7.841378043574928,-5494168.625,True,0.25,True,30782576,0
2017-02-03T08:34:38.396719,823,-51.35623864737706,7.7836486643959475,-5494188.0,True,0.25,True,31405104,0
2017-02-03T08:34:46.295171,824,-51.52701738883255,7.95884913943917,-5494149.75,True,0.25,True,31577880,0
2017-02-03T08:34:54.178622,825,-51.346648780583514,7.689361653220449,-5494164.666666667,True,0.25,True,31941384,0
2017-02-03T08:35:02.097075,826,-51.35623864737706,7.891837442289783,-5494197.375,True,0.25,True,31623072,0
2017-02-03T08:35:10.009527,827,-51.53113289289883,7.961113662790265,-5494226.0,True,0.25,True,31105904,0
2017-02-03T08:35:17.898978,828,-51.3349740959692,7.690154697006223,-5494216.25,True,0.25,True,31446160,0
2017-02-03T08:35:25.779429,829,-51.34,7.608477068388973,-5494232.333333333,True,0.25,True,32003504,0
2017-02-03T08:35:33.682881,830,-51.3588775200474,8.118409817625205,-5494020.333333333,True,0.25,True,32095744,0
2017-02-03T08:35:41.584333,831,-51.34997695650667,7.794600869874969,-5494190.111111111,True,0.25,True,31901776,0
2017-02-03T08:35:49.467784,832,-51.35652582394969,7.808925817043449,-5494147.666666667,True,0.25,True,32431360,0
2017-02-03T08:35:57.360235,833,-51.35664878058351,7.850076799740019,-5494181.444444444,True,0.25,True,33216784,0
2017-02-03T08:36:05.255687,834,-51.34997695650667,7.924495959602533,-5494198.555555556,True,0.25,True,33685008,0
2017-02-03T08:36:13.134138,835,-51.34872570098253,7.7587742710583685,-5494206.75,True,0.25,True,30037760,0
2017-02-03T08:36:21.014588,836,-51.349999999999994,7.794957086409107,-5494188.0,True,0.25,True,30650416,0
2017-02-03T08:36:28.919040,837,-51.35248054958062,7.867657763173112,-5494054.0,True,0.25,True,30936856,0
2017-02-03T08:36:36.815492,838,-51.331225728941625,7.870178170414377,-5494130.75,True,0.25,True,30509000,0
2017-02-03T08:36:44.703943,839,-51.34497409596921,7.970540430691882,-5494140.25,True,0.25,True,31506544,0
2017-02-03T08:36:52.585394,840,-51.35443649167953,7.849007600867122,-5494062.777777778,True,0.25,True,32015472,0
2017-02-03T08:37:00.469845,841,-51.53719080737473,7.9214006349782515,-5494198.555555556,True,0.25,True,32772448,0
2017-02-03T08:37:08.360296,842,-51.349999999999994,7.876897357928556,-5494113.555555556,True,0.25,True,33414232,0
2017-02-03T08:37:16.259748,843,-51.346648780583514,7.710673453944753,-5494156.111111111,True,0.25,True,33713432,0
2017-02-03T08:37:24.151200,844,-51.3649740959692,7.689093926148294,-5494098.0,True,0.25,True,29867216,0
2017-02-03T08:37:32.023650,845,-51.52599006314749,7.884099233191923,-5494159.5,True,0.25,True,30500880,0
2017-02-03T08:37:39.923102,846,-51.34748921078223,7.917744798565361,-5494111.25,True,0.25,True,30637656,0
2017-02-03T08:37:47.807553,847,-51.53113289289883,7.670393921155792,-5494051.0,True,0.25,True,31535536,0
2017-02-03T08:37:55.705004,848,-51.34499137193518,7.920426744800775,-5494131.0,True,0.25,True,31277944,0
2017-02-03T08:38:03.610456,849,-51.34373868651995,7.7620348324482205,-5494159.125,True,0.25,True,31363216,0
2017-02-03T08:38:11.491907,850,-51.34330775564902,7.847977605134951,-5494156.0,True,0.25,True,31893176,0
2017-02-03T08:38:19.377358,851,-51.349999999999994,7.847016805563163,-5493901.666666667,True,0.25,True,32643792,0
2017-02-03T08:38:27.279810,852,-51.34108949025578,7.959479231594436,-5494147.666666667,True,0.25,True,32643792,0
2017-02-03T08:38:35.192263,853,-51.34,7.574285475420341,-5494122.333333333,True,0.25,True,32199824,0
2017-02-03T08:38:43.080714,854,-51.35105616317007,7.930572387782549,-5494181.444444444,True,0.25,True,32603400,0
2017-02-03T08:38:50.967165,855,-51.33330775564903,7.690038405822181,-5494164.777777778,True,0.25,True,33201800,0
2017-02-03T08:38:58.865617,856,-51.544165842676996,7.793775155451927,-5494215.111111111,True,0.25,True,33064168,0
2017-02-03T08:39:06.761068,857,-51.33664107589131,7.753496027663428,-5494164.555555556,True,0.25,True,32901104,0
2017-02-03T08:39:14.646520,858,-51.53329348275257,7.8667056993600335,-5494131.0,True,0.25,True,30251688,0
2017-02-03T08:39:22.567973,859,-51.32661039841102,7.841267697054724,-5494164.555555556,True,0.25,True,33662568,0
2017-02-03T08:39:30.469425,860,-51.36664107589131,7.753422530201942,-5494207.0,True,0.25,True,33541392,0
2017-02-03T08:39:38.383877,861,-51.354369963611205,7.741564877384031,-5494190.0,True,0.25,True,32791288,0
2017-02-03T08:39:46.268328,862,-51.34997695650667,7.735681339075715,-5494147.666666667,True,0.25,True,33029760,0
2017-02-03T08:39:54.169780,863,-51.54719080737472,7.590559371018046,-5494240.777777778,True,0.25,True,32942992,0
2017-02-03T08:40:02.084233,864,-51.349999999999994,7.5227654859337845,-5494164.555555556,True,0.25,True,32687176,0
2017-02-03T08:40:09.980684,865,-51.34997695650667,7.666650982057752,-5494173.0,True,0.25,True,33073144,0
2017-02-03T08:40:17.872136,866,-51.35331540143142,7.691288699179402,-5494156.111111111,True,0.25,True,33500264,0
2017-02-03T08:40:25.770588,867,-51.34443649167953,7.923835120074095,-5494105.222222222,True,0.25,True,33666192,0
