timestamp,Frequency (Hz),SFU Power (dBm),SFU SNR (dB),FSW_SNR(dB)
2016-12-22T15:47:24.797550,1590000000,-20,13,13.136455535899998
2016-12-22T15:47:34.133084,1590000000,-20,14,14.0887298584
2016-12-22T15:47:43.457618,1590000000,-20,15,15.056926727299995
2016-12-22T15:47:52.761150,1590000000,-20,16,16.0826301575
2016-12-22T15:48:02.067682,1590000000,-20,17,17.228965759299996
2016-12-22T15:48:11.358213,1590000000,-20,18,18.2447052001
2016-12-22T15:48:20.661746,1590000000,-20,19,19.256572723399998
2016-12-22T15:48:29.958277,1590000000,-20,20,20.231761932400005
2016-12-22T15:48:39.314812,1610000000,-20,8,8.018798828100003
2016-12-22T15:48:48.441334,1610000000,-20,9,9.023941040000004
2016-12-22T15:48:57.586858,1610000000,-20,10,10.050468444799996
2016-12-22T15:49:06.688378,1610000000,-20,11,10.9797935486
2016-12-22T15:49:15.824901,1610000000,-20,12,12.077362060600002
2016-12-22T15:49:25.106432,1610000000,-20,13,13.075096130399999
2016-12-22T15:49:34.390963,1610000000,-20,14,14.1048851014
2016-12-22T15:49:43.693495,1610000000,-20,15,15.076637268000006
2016-12-22T15:49:52.965025,1610000000,-20,16,16.083442687999998
2016-12-22T15:50:02.272557,1610000000,-20,17,17.160675048899996
2016-12-22T15:50:11.578090,1610000000,-20,18,18.191860198999997
2016-12-22T15:50:20.862621,1610000000,-20,19,19.198875427199994
2016-12-22T15:50:30.146152,1610000000,-20,20,20.198890686
2016-12-22T15:50:39.509687,1630000000,-20,8,8.060062408500002
2016-12-22T15:50:48.511202,1630000000,-20,9,9.047309875499998
2016-12-22T15:50:57.644724,1630000000,-20,10,10.074668884300003
2016-12-22T15:51:06.815249,1630000000,-20,11,11.035526275599999
2016-12-22T15:51:15.948771,1630000000,-20,12,12.054622650200002
2016-12-22T15:51:25.285305,1630000000,-20,13,13.1152763367
2016-12-22T15:51:34.597838,1630000000,-20,14,14.062889099099998
2016-12-22T15:51:43.881369,1630000000,-20,15,15.113162994299998
2016-12-22T15:51:53.204902,1630000000,-20,16,16.0909767151
2016-12-22T15:52:02.517435,1630000000,-20,17,17.179443359299995
2016-12-22T15:52:11.774964,1630000000,-20,18,18.183605194100004
2016-12-22T15:52:21.099498,1630000000,-20,19,19.212524414
2016-12-22T15:52:30.406030,1630000000,-20,20,20.218151092599996
2016-12-22T15:52:39.776566,1650000000,-20,8,8.0362968445
2016-12-22T15:52:48.973092,1650000000,-20,9,9.0325698853
2016-12-22T15:52:58.035610,1650000000,-20,10,10.016780853299998
2016-12-22T15:53:07.177133,1650000000,-20,11,11.0382957458
2016-12-22T15:53:16.304655,1650000000,-20,12,12.065742492600002
2016-12-22T15:53:25.618188,1650000000,-20,13,13.1009597778
2016-12-22T15:53:34.790713,1650000000,-20,14,14.083072662299998
2016-12-22T15:53:44.124247,1650000000,-20,15,15.078071594200004
2016-12-22T15:53:53.395777,1650000000,-20,16,16.081851959299996
2016-12-22T15:54:02.737311,1650000000,-20,17,17.199298858600002
2016-12-22T15:54:12.025842,1650000000,-20,18,18.203163147000005
2016-12-22T15:54:21.381378,1650000000,-20,19,19.206111907900002
2016-12-22T15:54:30.679909,1650000000,-20,20,20.228485107400004
2016-12-22T15:54:40.026444,1670000000,-20,8,8.0469894409
2016-12-22T15:54:49.125964,1670000000,-20,9,9.076633453300005
2016-12-22T15:54:58.213484,1670000000,-20,10,10.056030273400005
2016-12-22T15:55:07.328006,1670000000,-20,11,11.051387786900001
2016-12-22T15:55:16.411525,1670000000,-20,12,12.077922821000001
2016-12-22T15:55:25.734058,1670000000,-20,13,13.1171607972
2016-12-22T15:55:35.063592,1670000000,-20,14,14.097869873
2016-12-22T15:55:44.345123,1670000000,-20,15,15.092617034900002
2016-12-22T15:55:53.687657,1670000000,-20,16,16.094936370899994
2016-12-22T15:56:02.988189,1670000000,-20,17,17.2276306153
2016-12-22T15:56:12.303722,1670000000,-20,18,18.235244751000003
2016-12-22T15:56:21.631255,1670000000,-20,19,19.235622406000005
2016-12-22T15:56:30.935788,1670000000,-20,20,20.233169555699995
2016-12-22T15:56:40.390328,1690000000,-20,8,8.103683471699995
2016-12-22T15:56:49.535852,1690000000,-20,9,9.082851409900002
2016-12-22T15:56:58.739378,1690000000,-20,10,10.081638336200001
2016-12-22T15:57:07.854899,1690000000,-20,11,11.065574646000002
2016-12-22T15:57:17.039425,1690000000,-20,12,12.091045379599997
2016-12-22T15:57:26.354957,1690000000,-20,13,13.141551971399998
2016-12-22T15:57:35.695492,1690000000,-20,14,14.149742126500001
2016-12-22T15:57:44.942021,1690000000,-20,15,15.124916076699996
2016-12-22T15:57:54.238552,1690000000,-20,16,16.120742797899993
2016-12-22T15:58:03.556085,1690000000,-20,17,17.239761352600006
2016-12-22T15:58:12.925621,1690000000,-20,18,18.263122558600003
2016-12-22T15:58:22.196151,1690000000,-20,19,19.261684417700003
2016-12-22T15:58:31.539686,1690000000,-20,20,20.279842376699996
2016-12-22T15:58:40.944224,1710000000,-20,8,8.057186126699996
2016-12-22T15:58:50.334761,1710000000,-20,9,9.019073486299995
2016-12-22T15:58:59.444282,1710000000,-20,10,10.051578521799996
2016-12-22T15:59:08.525801,1710000000,-20,11,11.0711288452
2016-12-22T15:59:17.806332,1710000000,-20,12,12.083736419700003
2016-12-22T15:59:27.112864,1710000000,-20,13,13.099666595400002
2016-12-22T15:59:36.402396,1710000000,-20,14,14.082012176500001
2016-12-22T15:59:45.649925,1710000000,-20,15,15.106323242199998
2016-12-22T15:59:54.949457,1710000000,-20,16,16.065093994199998
2016-12-22T16:00:04.250989,1710000000,-20,17,17.2260284424
2016-12-22T16:00:13.537520,1710000000,-20,18,18.2031021118
2016-12-22T16:00:22.850052,1710000000,-20,19,19.213813781700004
2016-12-22T16:00:32.113582,1710000000,-20,20,20.2447967529
2016-12-22T16:00:41.466117,1730000000,-20,8,8.033855438300002
2016-12-22T16:00:50.620641,1730000000,-20,9,9.0301132202
2016-12-22T16:00:59.767164,1730000000,-20,10,10.025066375800002
2016-12-22T16:01:09.333711,1730000000,-20,11,11.015426635700003
2016-12-22T16:01:18.411230,1730000000,-20,12,12.037391662600001
2016-12-22T16:01:28.147787,1730000000,-20,13,13.103366851800004
2016-12-22T16:01:37.470320,1730000000,-20,14,14.083599090499995
2016-12-22T16:01:46.743851,1730000000,-20,15,15.049404144299999
2016-12-22T16:01:56.058384,1730000000,-20,16,16.063159942600002
2016-12-22T16:02:05.425919,1730000000,-20,17,17.2092895508
2016-12-22T16:02:14.773454,1730000000,-20,18,18.208511352499997
2016-12-22T16:02:24.059985,1730000000,-20,19,19.222640991199995
2016-12-22T16:02:33.414520,1730000000,-20,20,20.205493927
2016-12-22T16:02:42.816058,1750000000,-20,8,8.049079894999998
2016-12-22T16:02:51.914578,1750000000,-20,9,9.026618957499998
2016-12-22T16:03:01.026100,1750000000,-20,10,10.042881011999995
2016-12-22T16:03:10.195624,1750000000,-20,11,11.0086975097
2016-12-22T16:03:19.474155,1750000000,-20,12,12.010963439899996
2016-12-22T16:03:28.599677,1750000000,-20,13,13.0430641174
2016-12-22T16:03:37.878207,1750000000,-20,14,14.077140808100005
2016-12-22T16:03:47.565761,1750000000,-20,15,15.072280883800005
2016-12-22T16:03:56.897295,1750000000,-20,16,16.044422149700004
2016-12-22T16:04:06.433841,1750000000,-20,17,17.175292968799994
2016-12-22T16:04:15.680370,1750000000,-20,18,18.199329376200005
2016-12-22T16:04:24.999903,1750000000,-20,19,19.210597991999997
2016-12-22T16:04:34.337437,1750000000,-20,20,20.2295989991
2016-12-22T16:04:43.732974,1770000000,-20,8,8.042629241999997
2016-12-22T16:04:52.824494,1770000000,-20,9,9.047149658199999
2016-12-22T16:05:01.923014,1770000000,-20,10,10.008312225300003
2016-12-22T16:05:11.065537,1770000000,-20,11,11.023147582999997
2016-12-22T16:05:20.399071,1770000000,-20,12,12.069721221900004
2016-12-22T16:05:29.696603,1770000000,-20,13,13.072059631400002
2016-12-22T16:05:39.028137,1770000000,-20,14,14.053371429499997
2016-12-22T16:05:48.371671,1770000000,-20,15,15.072666168200001
2016-12-22T16:05:57.727206,1770000000,-20,16,16.0334854126
2016-12-22T16:06:07.007737,1770000000,-20,17,17.182693481500003
2016-12-22T16:06:16.273267,1770000000,-20,18,18.220691680899996
2016-12-22T16:06:25.573799,1770000000,-20,19,19.2115631104
2016-12-22T16:06:34.842329,1770000000,-20,20,20.2081451416
2016-12-22T16:06:44.245867,1790000000,-20,8,8.027797698900002
2016-12-22T16:06:53.409391,1790000000,-20,9,9.0382499695
2016-12-22T16:07:02.530913,1790000000,-20,10,10.024543762200004
2016-12-22T16:07:11.643434,1790000000,-20,11,11.087688446100003
2016-12-22T16:07:20.744955,1790000000,-20,12,12.056785583499995
2016-12-22T16:07:30.042486,1790000000,-20,13,13.082927703800003
2016-12-22T16:07:39.379020,1790000000,-20,14,14.076065063500003
2016-12-22T16:07:48.736556,1790000000,-20,15,15.1202583313
2016-12-22T16:07:58.082090,1790000000,-20,16,16.0610160827
2016-12-22T16:08:07.398623,1790000000,-20,17,17.2102813721
2016-12-22T16:08:16.737157,1790000000,-20,18,18.215465545600004
2016-12-22T16:08:26.036689,1790000000,-20,19,19.203956604
2016-12-22T16:08:35.414225,1790000000,-20,20,20.2190780639
2016-12-22T16:08:44.782761,1810000000,-20,8,8.0755882264
2016-12-22T16:08:53.851280,1810000000,-20,9,9.045398712199997
2016-12-22T16:09:03.381825,1810000000,-20,10,10.050750732399997
2016-12-22T16:09:12.466345,1810000000,-20,11,11.0436401368
2016-12-22T16:09:21.598867,1810000000,-20,12,12.0560798645
2016-12-22T16:09:30.943402,1810000000,-20,13,13.0829353333
2016-12-22T16:09:40.298937,1810000000,-20,14,14.117122650199995
2016-12-22T16:09:49.614469,1810000000,-20,15,15.062435150200002
2016-12-22T16:09:58.946003,1810000000,-20,16,16.051422119200005
2016-12-22T16:10:08.270537,1810000000,-20,17,17.215007782
2016-12-22T16:10:17.589070,1810000000,-20,18,18.2196502686
2016-12-22T16:10:26.858600,1810000000,-20,19,19.196632385199997
2016-12-22T16:10:36.158132,1810000000,-20,20,20.2042007446
2016-12-22T16:10:45.558669,1830000000,-20,8,8.051956176799997
2016-12-22T16:10:54.672191,1830000000,-20,9,9.031196594199997
2016-12-22T16:11:03.750710,1830000000,-20,10,10.032108306900007
2016-12-22T16:11:12.875232,1830000000,-20,11,11.0043029785
2016-12-22T16:11:22.193765,1830000000,-20,12,12.095012664800002
2016-12-22T16:11:31.351288,1830000000,-20,13,13.064502716
2016-12-22T16:11:40.575816,1830000000,-20,14,14.112129211400003
2016-12-22T16:11:49.851347,1830000000,-20,15,15.1086578369
2016-12-22T16:11:59.124877,1830000000,-20,16,16.094940185599995
2016-12-22T16:12:08.464411,1830000000,-20,17,17.2230033875
2016-12-22T16:12:17.754943,1830000000,-20,18,18.219997405999997
2016-12-22T16:12:27.049474,1830000000,-20,19,19.2086563111
2016-12-22T16:12:36.333005,1830000000,-20,20,20.2211418152
2016-12-22T16:12:45.629537,1850000000,-20,8,8.050472259499998
2016-12-22T16:12:54.759059,1850000000,-20,9,9.051063537600001
2016-12-22T16:13:03.855579,1850000000,-20,10,10.051193237300005
2016-12-22T16:13:12.927098,1850000000,-20,11,11.048538207999997
2016-12-22T16:13:22.081622,1850000000,-20,12,12.0731277466
2016-12-22T16:13:31.401155,1850000000,-20,13,13.0676841736
2016-12-22T16:13:40.717688,1850000000,-20,14,14.0861930847
2016-12-22T16:13:50.002219,1850000000,-20,15,15.050849914499999
2016-12-22T16:13:59.317752,1850000000,-20,16,16.061729431099998
2016-12-22T16:14:08.585282,1850000000,-20,17,17.193450927700006
2016-12-22T16:14:17.925816,1850000000,-20,18,18.220111846899997
2016-12-22T16:14:27.266350,1850000000,-20,19,19.226806640599996
2016-12-22T16:14:36.539881,1850000000,-20,20,20.194744110099997
2016-12-22T16:14:45.907416,1870000000,-20,8,8.067955017100005
2016-12-22T16:14:55.090942,1870000000,-20,9,9.052234649599995
2016-12-22T16:15:04.440476,1870000000,-20,10,10.044128417899998
2016-12-22T16:15:13.590000,1870000000,-20,11,11.0053024292
2016-12-22T16:15:22.880531,1870000000,-20,12,12.1095657348
2016-12-22T16:15:32.224066,1870000000,-20,13,13.087341308600003
2016-12-22T16:15:41.506597,1870000000,-20,14,14.101806640699998
2016-12-22T16:15:50.793128,1870000000,-20,15,15.069026946999998
2016-12-22T16:16:00.077659,1870000000,-20,16,16.129726409899995
2016-12-22T16:16:09.381191,1870000000,-20,17,17.1887359619
2016-12-22T16:16:18.671722,1870000000,-20,18,18.235054016099994
2016-12-22T16:16:28.014257,1870000000,-20,19,19.202617645300002
2016-12-22T16:16:37.280787,1870000000,-20,20,20.182929992600002
2016-12-22T16:16:46.596319,1890000000,-20,8,8.0262031555
2016-12-22T16:16:55.773844,1890000000,-20,9,9.0540390014
2016-12-22T16:17:04.931368,1890000000,-20,10,10.045467376799998
2016-12-22T16:17:14.073891,1890000000,-20,11,11.0770111084
2016-12-22T16:17:23.818448,1890000000,-20,12,12.052009582499998
2016-12-22T16:17:33.097979,1890000000,-20,13,13.0564117431
2016-12-22T16:17:42.676527,1890000000,-20,14,14.111011505100002
2016-12-22T16:17:52.006061,1890000000,-20,15,15.109710693300002
2016-12-22T16:18:01.277591,1890000000,-20,16,16.088138580299997
2016-12-22T16:18:10.551121,1890000000,-20,17,17.1765213013
2016-12-22T16:18:19.852653,1890000000,-20,18,18.195667266900003
2016-12-22T16:18:29.122184,1890000000,-20,19,19.178256988500003
2016-12-22T16:18:38.404715,1890000000,-20,20,20.2088241577
2016-12-22T16:18:47.806252,1910000000,-20,8,8.082763671899997
2016-12-22T16:18:57.019779,1910000000,-20,9,9.033447265600003
2016-12-22T16:19:06.177303,1910000000,-20,10,10.057437896700002
2016-12-22T16:19:15.283824,1910000000,-20,11,11.0668907166
2016-12-22T16:19:24.407346,1910000000,-20,12,12.037334442100004
2016-12-22T16:19:33.722879,1910000000,-20,13,13.069839477599999
2016-12-22T16:19:43.012410,1910000000,-20,14,14.086261749199998
2016-12-22T16:19:52.339943,1910000000,-20,15,15.086906433100005
2016-12-22T16:20:01.724480,1910000000,-20,16,16.0930786133
2016-12-22T16:20:10.993010,1910000000,-20,17,17.199928283600002
2016-12-22T16:20:20.462552,1910000000,-20,18,18.215805053700002
2016-12-22T16:20:29.794086,1910000000,-20,19,19.2177467346
2016-12-22T16:20:39.110619,1910000000,-20,20,20.233329773
2016-12-22T16:20:48.487155,1930000000,-20,8,8.0802383423
2016-12-22T16:20:57.559674,1930000000,-20,9,9.038368225100001
2016-12-22T16:21:06.646193,1930000000,-20,10,10.046295166
2016-12-22T16:21:15.733713,1930000000,-20,11,11.019626617500002
2016-12-22T16:21:24.876236,1930000000,-20,12,12.0852851868
2016-12-22T16:21:34.213770,1930000000,-20,13,13.046977996900004
2016-12-22T16:21:43.490301,1930000000,-20,14,14.109848022500003
2016-12-22T16:21:52.787833,1930000000,-20,15,15.1447143555
2016-12-22T16:22:02.099365,1930000000,-20,16,16.074138641400005
2016-12-22T16:22:11.801920,1930000000,-20,17,17.199958801199998
2016-12-22T16:22:21.089451,1930000000,-20,18,18.184764861999994
2016-12-22T16:22:30.353981,1930000000,-20,19,19.254676818900002
2016-12-22T16:22:39.891527,1930000000,-20,20,20.242729187100004
2016-12-22T16:22:49.295065,1950000000,-20,8,8.019401550299996
2016-12-22T16:22:58.404586,1950000000,-20,9,9.048061370800006
2016-12-22T16:23:07.552109,1950000000,-20,10,10.074604034499998
2016-12-22T16:23:16.672631,1950000000,-20,11,11.021896362299998
2016-12-22T16:23:25.810153,1950000000,-20,12,12.063472747800006
2016-12-22T16:23:35.111685,1950000000,-20,13,13.0837974548
2016-12-22T16:23:44.398216,1950000000,-20,14,14.102275848300003
2016-12-22T16:23:53.696748,1950000000,-20,15,15.086410522399994
2016-12-22T16:24:02.997280,1950000000,-20,16,16.1121673584
2016-12-22T16:24:12.327814,1950000000,-20,17,17.220375061
2016-12-22T16:24:21.658348,1950000000,-20,18,18.252441406299994
2016-12-22T16:24:30.977881,1950000000,-20,19,19.226474761999995
2016-12-22T16:24:40.277412,1950000000,-20,20,20.232208252
2016-12-22T16:24:49.645948,1970000000,-20,8,8.066299438500003
2016-12-22T16:24:58.761470,1970000000,-20,9,9.007282257100002
2016-12-22T16:25:07.830988,1970000000,-20,10,10.018470764199996
2016-12-22T16:25:16.933509,1970000000,-20,11,11.050708770700005
2016-12-22T16:25:26.076032,1970000000,-20,12,12.079204559300003
2016-12-22T16:25:35.213555,1970000000,-20,13,13.048416137700002
2016-12-22T16:25:44.547088,1970000000,-20,14,14.1239509583
2016-12-22T16:25:53.831620,1970000000,-20,15,15.129428863499996
2016-12-22T16:26:03.132151,1970000000,-20,16,16.0830535889
2016-12-22T16:26:12.395681,1970000000,-20,17,17.222362518300002
2016-12-22T16:26:21.749216,1970000000,-20,18,18.2144966125
2016-12-22T16:26:31.085750,1970000000,-20,19,19.228729248100002
2016-12-22T16:26:40.367281,1970000000,-20,20,20.218025207500006
2016-12-22T16:26:49.792820,1990000000,-20,8,8.080200195300002
2016-12-22T16:26:58.911342,1990000000,-20,9,9.078006744300005
2016-12-22T16:27:08.038864,1990000000,-20,10,10.036724090600003
2016-12-22T16:27:17.137384,1990000000,-20,11,11.089183807299996
2016-12-22T16:27:26.268907,1990000000,-20,12,12.0756797791
2016-12-22T16:27:35.583439,1990000000,-20,13,13.100162506099998
2016-12-22T16:27:44.855970,1990000000,-20,14,14.114402770999995
2016-12-22T16:27:54.158502,1990000000,-20,15,15.140178680399998
2016-12-22T16:28:03.427032,1990000000,-20,16,16.1338806153
2016-12-22T16:28:12.724564,1990000000,-20,17,17.219532012899997
2016-12-22T16:28:22.028096,1990000000,-20,18,18.218643188499996
2016-12-22T16:28:31.357629,1990000000,-20,19,19.2234268188
2016-12-22T16:28:40.842172,1990000000,-20,20,20.2206840515
2016-12-22T16:28:50.260711,2010000000,-20,8,8.064201355000002
2016-12-22T16:28:59.421235,2010000000,-20,9,9.040916442899999
2016-12-22T16:29:08.548757,2010000000,-20,10,10.041374206600004
2016-12-22T16:29:17.723281,2010000000,-20,11,11.034202575600006
2016-12-22T16:29:26.994812,2010000000,-20,12,12.0643119812
2016-12-22T16:29:36.363348,2010000000,-20,13,13.117366790699997
2016-12-22T16:29:45.551873,2010000000,-20,14,14.075366973900003
2016-12-22T16:29:54.880407,2010000000,-20,15,15.106880187900003
2016-12-22T16:30:04.235942,2010000000,-20,16,16.117507934600006
2016-12-22T16:30:13.536474,2010000000,-20,17,17.2034339904
2016-12-22T16:30:22.848006,2010000000,-20,18,18.213302612299998
2016-12-22T16:30:32.168539,2010000000,-20,19,19.1772956848
2016-12-22T16:30:41.524075,2010000000,-20,20,20.222042083799998
2016-12-22T16:30:50.883610,2030000000,-20,8,8.065326690700005
2016-12-22T16:31:00.184142,2030000000,-20,9,9.026489257899996
2016-12-22T16:31:09.303663,2030000000,-20,10,10.0928421021
2016-12-22T16:31:18.425185,2030000000,-20,11,11.070327758799998
2016-12-22T16:31:27.583709,2030000000,-20,12,12.051101684599999
2016-12-22T16:31:36.870240,2030000000,-20,13,13.089317321800003
2016-12-22T16:31:46.229776,2030000000,-20,14,14.067687988300001
2016-12-22T16:31:55.576310,2030000000,-20,15,15.1223297119
2016-12-22T16:32:04.931845,2030000000,-20,16,16.086975097700005
2016-12-22T16:32:14.259379,2030000000,-20,17,17.2116355896
2016-12-22T16:32:23.572911,2030000000,-20,18,18.2151947021
2016-12-22T16:32:32.907445,2030000000,-20,19,19.211299896299998
2016-12-22T16:32:42.187976,2030000000,-20,20,20.2940673828
2016-12-22T16:32:51.532511,2050000000,-20,8,8.0891914368
2016-12-22T16:33:00.692035,2050000000,-20,9,9.099376678399999
2016-12-22T16:33:09.881560,2050000000,-20,10,10.1245536805
2016-12-22T16:33:19.049084,2050000000,-20,11,11.065200805700002
2016-12-22T16:33:28.392619,2050000000,-20,12,12.12109375
2016-12-22T16:33:37.913163,2050000000,-20,13,13.1175613403
2016-12-22T16:33:47.266698,2050000000,-20,14,14.088722228999998
2016-12-22T16:33:56.749241,2050000000,-20,15,15.188022613499996
2016-12-22T16:34:06.063774,2050000000,-20,16,16.190483093299996
2016-12-22T16:34:15.318303,2050000000,-20,17,17.292606353799997
2016-12-22T16:34:24.600834,2050000000,-20,18,18.3062019348
2016-12-22T16:34:33.884365,2050000000,-20,19,19.309417724600003
2016-12-22T16:34:43.138894,2050000000,-20,20,20.298694610599995
2016-12-22T16:34:52.467428,2070000000,-20,8,8.135181427
2016-12-22T16:35:01.616951,2070000000,-20,9,9.080165862999998
2016-12-22T16:35:10.784475,2070000000,-20,10,10.097282409599998
2016-12-22T16:35:19.988002,2070000000,-20,11,11.083381652900002
2016-12-22T16:35:29.247531,2070000000,-20,12,12.145515441900002
2016-12-22T16:35:38.571065,2070000000,-20,13,13.151359558099998
2016-12-22T16:35:48.044607,2070000000,-20,14,14.135501861499996
2016-12-22T16:35:57.305136,2070000000,-20,15,15.096527099600003
2016-12-22T16:36:06.590667,2070000000,-20,16,16.130867004400002
2016-12-22T16:36:16.178216,2070000000,-20,17,17.274333953899998
2016-12-22T16:36:25.506749,2070000000,-20,18,18.268013000500005
2016-12-22T16:36:34.827282,2070000000,-20,19,19.2507591248
2016-12-22T16:36:44.103813,2070000000,-20,20,20.301284789999997
2016-12-22T16:36:53.453348,2090000000,-20,8,8.1472015381
2016-12-22T16:37:02.512866,2090000000,-20,9,9.088649749700004
2016-12-22T16:37:11.650389,2090000000,-20,10,10.086898803699995
2016-12-22T16:37:20.729908,2090000000,-20,11,11.125778198199995
2016-12-22T16:37:29.863430,2090000000,-20,12,12.135822296200004
2016-12-22T16:37:39.192964,2090000000,-20,13,13.159778594999999
2016-12-22T16:37:48.498496,2090000000,-20,14,14.138290405299998
2016-12-22T16:37:57.767026,2090000000,-20,15,15.159008026099997
2016-12-22T16:38:07.067558,2090000000,-20,16,16.1773109436
2016-12-22T16:38:16.458095,2090000000,-20,17,17.2693710327
2016-12-22T16:38:25.901635,2090000000,-20,18,18.256351470999995
2016-12-22T16:38:35.159165,2090000000,-20,19,19.329277038599997
2016-12-22T16:38:44.455697,2090000000,-20,20,20.3237037659
2016-12-22T16:38:53.929239,2110000000,-20,8,8.127868652300002
2016-12-22T16:39:03.045760,2110000000,-20,9,9.046821594200004
2016-12-22T16:39:12.160281,2110000000,-20,10,10.0872879028
2016-12-22T16:39:21.304804,2110000000,-20,11,11.147911071800003
2016-12-22T16:39:30.671340,2110000000,-20,12,12.1492004395
2016-12-22T16:39:39.992873,2110000000,-20,13,13.1895904541
2016-12-22T16:39:49.287405,2110000000,-20,14,14.1369285583
2016-12-22T16:39:58.522933,2110000000,-20,15,15.1117706299
2016-12-22T16:40:07.824465,2110000000,-20,16,16.175273895300002
2016-12-22T16:40:17.170000,2110000000,-20,17,17.257240295400003
2016-12-22T16:40:26.463531,2110000000,-20,18,18.2707252502
2016-12-22T16:40:35.711060,2110000000,-20,19,19.315975189200003
2016-12-22T16:40:45.008592,2110000000,-20,20,20.298671722500004
2016-12-22T16:40:54.330125,2130000000,-20,8,8.100337982200003
2016-12-22T16:41:03.415645,2130000000,-20,9,9.110599517800004
2016-12-22T16:41:12.548167,2130000000,-20,10,10.117614746100003
2016-12-22T16:41:21.682690,2130000000,-20,11,11.127529144299999
2016-12-22T16:41:30.794211,2130000000,-20,12,12.121276855399998
2016-12-22T16:41:40.159746,2130000000,-20,13,13.1472969055
2016-12-22T16:41:49.405275,2130000000,-20,14,14.120773315400001
2016-12-22T16:41:58.715808,2130000000,-20,15,15.1726875305
2016-12-22T16:42:08.065342,2130000000,-20,16,16.156780243
2016-12-22T16:42:17.368875,2130000000,-20,17,17.212753295899994
2016-12-22T16:42:26.641405,2130000000,-20,18,18.2427711486
2016-12-22T16:42:35.885934,2130000000,-20,19,19.2469139099
2016-12-22T16:42:45.186466,2130000000,-20,20,20.2753181458
